"a","b","position","category","number.ws"
1.59252757996738,-1.54011391468316,"dziadek.dziadzio","Z12.osoby",337
1.39676665327651,-1.28804670691068,"dzidzi.dzidziuś","Z12.osoby",338
2.39065821093509,-0.688892457617766,"dzieci","Z12.osoby",339
3.10725323462736,-0.124254260916498,"dziewczynka","Z12.osoby",340
2.99283175091921,0.787038740338964,"fryzjer","Z12.osoby",341
3.18731355845077,0.473161986167231,"goście","Z12.osoby",342
1.58924824522914,0.0108958866768663,"imię.zwierzątka","Z12.osoby",343
3.31489692525995,0.496636771669692,"kolega.koleżanka","Z12.osoby",344
2.98777419515189,0.829486517289369,"krasnoludek","Z12.osoby",345
3.13728606316251,0.517719443474506,"król.królewna","Z12.osoby",346
2.52712941901451,0.783344222875559,"ksiądz","Z12.osoby",347
3.28720689666992,0.447474021762861,"ludzie","Z12.osoby",348
0.959436655986112,-3.79595790415492,"mama.mamusia","Z12.osoby",349
2.39533886273611,-0.962202852244255,"pan","Z12.osoby",350
2.55907435525421,-0.689870584090441,"pani","Z12.osoby",351
3.12824350893226,0.555375042236719,"policjant","Z12.osoby",352
2.08142784149459,0.51509488216079,"siostra","Z12.osoby",353
2.70924241121733,0.520635923650043,"synek","Z12.osoby",354
1.11059493902527,-3.15791665651781,"tata.tatuś","Z12.osoby",355
1.75251025562362,-0.791928687672123,"własne.imię","Z12.osoby",356
2.26899068480488,-0.384329494458168,"wujek","Z12.osoby",357
1.57210517975027,-1.14048996073697,"cześć","Z13.formuły",358
2.75329933597841,-0.0878585431167435,"dzień.dobry","Z13.formuły",359
2.49235861217759,-0.0437997457188691,"do.widzenia","Z13.formuły",360
2.73235309341936,0.0889863996021012,"dobranoc","Z13.formuły",361
2.84540259938227,-0.44338649693284,"dziękuję","Z13.formuły",362
2.79774864443013,-0.386368796338031,"proszę","Z13.formuły",363
3.16311389606599,-0.0551575729248882,"przepraszam","Z13.formuły",364
1.11439718191574,-1.11548078353469,"halo","Z13.formuły",365
1.1873792435733,-3.16885521565716,"pa.pa.","Z13.formuły",366
1.56960663055259,-1.98583966683382,"tak","Z13.formuły",367
1.26248566292164,-2.63502395280279,"nie","Z13.formuły",368
3.24314619336258,0.168047311926101,"śniadanie","Z13.formuły",369
3.28664015825729,-0.00934557268144543,"obiad","Z13.formuły",370
3.21498760380832,0.314205760128108,"kolacja","Z13.formuły",371
1.73969177012383,-1.46142676829639,"siusiu.siku.sisi","Z13.formuły",372
2.03449166844434,-0.818872018314079,"kupka","Z13.formuły",373
1.18011723088465,-0.308736614870294,"kosi.kosi.łapci","Z13.formuły",374
1.85849100247837,0.18408166336028,"idzie.rak.nieborak","Z13.formuły",375
1.2996062372951,0.632375718371121,"sroczka.kaszkę.warzyła","Z13.formuły",376
0.480838692840417,-3.09959979402234,"be","Z14.przymiotniki",377
2.97996621161875,0.506583166438878,"biały","Z14.przymiotniki",378
3.170887961386,-0.13305712993077,"brudny","Z14.przymiotniki",379
3.03403925801558,0.2053780159574,"brzydki","Z14.przymiotniki",380
0.794551440346499,0.203488774492091,"cacy.cacany","Z14.przymiotniki",381
4.0695587532123,0.0269574758111734,"chory","Z14.przymiotniki",382
2.74910650611686,-0.0284401437939908,"ciepły","Z14.przymiotniki",383
3.47158217576232,0.325384974447201,"ciężki","Z14.przymiotniki",384
3.59453338496934,0.588974345475298,"czarny","Z14.przymiotniki",385
3.18439382691441,0.541110446772977,"czerwony","Z14.przymiotniki",386
3.79637010989315,0.086109076338443,"czysty","Z14.przymiotniki",387
2.96202576463904,-0.0479995537829066,"dobry","Z14.przymiotniki",388
